,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,bpm,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,bpm_max,team,total,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,bpm_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,bpm_max_opp,team_opp,total_opp,home_opp,season,date,won
20,240.0,240.0,36.0,98.0,0.367,9.0,30.0,0.3,15.0,21.0,0.714,16.0,39.0,55.0,23.0,8.0,1.0,10.0,20.0,96.0,,,0.448,0.413,0.306,0.214,27.1,92.9,54.5,63.9,8.2,1.8,8.5,100.0,97.8,104.0,,,,7.0,22.0,0.75,3.0,8.0,1.0,3.0,5.0,1.0,6.0,11.0,17.0,8.0,2.0,1.0,3.0,3.0,19.0,16.4,8.0,0.875,0.875,1.0,2.0,15.1,66.1,27.5,39.5,4.3,2.8,50.0,31.0,177.0,110.0,13.1,PHO,96,0,1,240.0,240.0,37.0,81.0,0.457,8.0,26.0,0.308,20.0,23.0,0.87,3.0,43.0,46.0,20.0,4.0,5.0,11.0,18.0,102.0,,,0.56,0.506,0.321,0.284,7.1,72.9,45.5,54.1,4.1,7.4,10.8,100.0,104.0,97.8,,,,8.0,15.0,1.0,3.0,10.0,0.5,6.0,7.0,1.0,1.0,9.0,10.0,5.0,1.0,3.0,5.0,3.0,22.0,19.0,15.0,0.902,1.0,0.833,0.75,6.2,23.0,15.6,29.9,2.8,6.6,23.9,31.9,158.0,109.0,9.9,LAC,102,1,2016,2015-11-02,False
21,240.0,240.0,37.0,81.0,0.457,8.0,26.0,0.308,20.0,23.0,0.87,3.0,43.0,46.0,20.0,4.0,5.0,11.0,18.0,102.0,,,0.56,0.506,0.321,0.284,7.1,72.9,45.5,54.1,4.1,7.4,10.8,100.0,104.0,97.8,,,,8.0,15.0,1.0,3.0,10.0,0.5,6.0,7.0,1.0,1.0,9.0,10.0,5.0,1.0,3.0,5.0,3.0,22.0,19.0,15.0,0.902,1.0,0.833,0.75,6.2,23.0,15.6,29.9,2.8,6.6,23.9,31.9,158.0,109.0,9.9,LAC,102,1,0,240.0,240.0,36.0,98.0,0.367,9.0,30.0,0.3,15.0,21.0,0.714,16.0,39.0,55.0,23.0,8.0,1.0,10.0,20.0,96.0,,,0.448,0.413,0.306,0.214,27.1,92.9,54.5,63.9,8.2,1.8,8.5,100.0,97.8,104.0,,,,7.0,22.0,0.75,3.0,8.0,1.0,3.0,5.0,1.0,6.0,11.0,17.0,8.0,2.0,1.0,3.0,3.0,19.0,16.4,8.0,0.875,0.875,1.0,2.0,15.1,66.1,27.5,39.5,4.3,2.8,50.0,31.0,177.0,110.0,13.1,PHO,96,0,2016,2015-11-02,True
22,240.0,240.0,41.0,89.0,0.461,9.0,30.0,0.3,15.0,20.0,0.75,11.0,35.0,46.0,18.0,5.0,6.0,16.0,27.0,106.0,,,0.542,0.511,0.337,0.225,25.0,81.4,52.9,43.9,5.0,9.1,14.1,100.0,105.6,100.6,,,,14.0,25.0,0.8,4.0,9.0,0.444,3.0,4.0,1.0,4.0,7.0,11.0,7.0,2.0,1.0,6.0,5.0,34.0,26.7,17.0,0.765,0.8,0.571,1.333,21.5,38.4,29.8,38.0,2.5,3.6,50.5,31.5,153.0,104.0,15.6,POR,106,0,1,240.0,240.0,34.0,79.0,0.43,3.0,13.0,0.231,30.0,39.0,0.769,8.0,33.0,41.0,22.0,10.0,4.0,15.0,22.0,101.0,,,0.525,0.449,0.165,0.494,18.6,75.0,47.1,64.7,10.0,6.8,13.5,100.0,100.6,105.6,,,,7.0,17.0,0.667,2.0,4.0,1.0,8.0,11.0,1.0,3.0,9.0,9.0,9.0,3.0,4.0,4.0,5.0,24.0,16.0,5.0,0.713,0.667,0.5,1.2,14.3,30.7,15.8,59.9,4.7,12.1,30.8,42.6,126.0,115.0,5.5,MIN,101,1,2016,2015-11-02,True
23,240.0,240.0,34.0,79.0,0.43,3.0,13.0,0.231,30.0,39.0,0.769,8.0,33.0,41.0,22.0,10.0,4.0,15.0,22.0,101.0,,,0.525,0.449,0.165,0.494,18.6,75.0,47.1,64.7,10.0,6.8,13.5,100.0,100.6,105.6,,,,7.0,17.0,0.667,2.0,4.0,1.0,8.0,11.0,1.0,3.0,9.0,9.0,9.0,3.0,4.0,4.0,5.0,24.0,16.0,5.0,0.713,0.667,0.5,1.2,14.3,30.7,15.8,59.9,4.7,12.1,30.8,42.6,126.0,115.0,5.5,MIN,101,1,0,240.0,240.0,41.0,89.0,0.461,9.0,30.0,0.3,15.0,20.0,0.75,11.0,35.0,46.0,18.0,5.0,6.0,16.0,27.0,106.0,,,0.542,0.511,0.337,0.225,25.0,81.4,52.9,43.9,5.0,9.1,14.1,100.0,105.6,100.6,,,,14.0,25.0,0.8,4.0,9.0,0.444,3.0,4.0,1.0,4.0,7.0,11.0,7.0,2.0,1.0,6.0,5.0,34.0,26.7,17.0,0.765,0.8,0.571,1.333,21.5,38.4,29.8,38.0,2.5,3.6,50.5,31.5,153.0,104.0,15.6,POR,106,0,2016,2015-11-02,False
24,240.0,240.0,39.0,79.0,0.494,4.0,13.0,0.308,12.0,17.0,0.706,8.0,37.0,45.0,21.0,6.0,7.0,14.0,12.0,94.0,,,0.543,0.519,0.165,0.215,20.0,68.5,47.9,53.8,6.7,9.2,13.9,100.0,104.8,93.6,,,,8.0,16.0,1.0,1.0,4.0,0.5,4.0,6.0,1.0,2.0,12.0,14.0,6.0,2.0,4.0,3.0,4.0,19.0,18.0,20.0,1.0,1.0,0.5,0.6,16.4,29.6,19.8,60.8,7.4,7.0,50.0,35.3,136.0,107.0,25.2,SAS,94,0,1,240.0,240.0,32.0,89.0,0.36,4.0,13.0,0.308,16.0,21.0,0.762,17.0,32.0,49.0,17.0,8.0,3.0,10.0,18.0,84.0,,,0.428,0.382,0.146,0.236,31.5,80.0,52.1,53.1,8.9,4.5,9.2,100.0,93.6,104.8,,,,5.0,17.0,0.625,2.0,5.0,1.0,10.0,12.0,1.0,8.0,6.0,14.0,4.0,3.0,2.0,2.0,5.0,19.0,13.0,7.0,0.644,0.625,0.4,0.8,29.5,87.8,37.4,28.4,6.7,6.9,22.2,33.8,125.0,113.0,8.1,NYK,84,1,2016,2015-11-02,True
25,240.0,240.0,32.0,89.0,0.36,4.0,13.0,0.308,16.0,21.0,0.762,17.0,32.0,49.0,17.0,8.0,3.0,10.0,18.0,84.0,,,0.428,0.382,0.146,0.236,31.5,80.0,52.1,53.1,8.9,4.5,9.2,100.0,93.6,104.8,,,,5.0,17.0,0.625,2.0,5.0,1.0,10.0,12.0,1.0,8.0,6.0,14.0,4.0,3.0,2.0,2.0,5.0,19.0,13.0,7.0,0.644,0.625,0.4,0.8,29.5,87.8,37.4,28.4,6.7,6.9,22.2,33.8,125.0,113.0,8.1,NYK,84,1,0,240.0,240.0,39.0,79.0,0.494,4.0,13.0,0.308,12.0,17.0,0.706,8.0,37.0,45.0,21.0,6.0,7.0,14.0,12.0,94.0,,,0.543,0.519,0.165,0.215,20.0,68.5,47.9,53.8,6.7,9.2,13.9,100.0,104.8,93.6,,,,8.0,16.0,1.0,1.0,4.0,0.5,4.0,6.0,1.0,2.0,12.0,14.0,6.0,2.0,4.0,3.0,4.0,19.0,18.0,20.0,1.0,1.0,0.5,0.6,16.4,29.6,19.8,60.8,7.4,7.0,50.0,35.3,136.0,107.0,25.2,SAS,94,0,2016,2015-11-02,False
26,240.0,240.0,42.0,81.0,0.519,8.0,22.0,0.364,15.0,20.0,0.75,7.0,36.0,43.0,28.0,5.0,9.0,16.0,19.0,107.0,,,0.596,0.568,0.272,0.247,20.0,80.0,53.8,66.7,5.1,14.8,15.1,100.0,109.9,102.7,,,,9.0,19.0,0.8,4.0,5.0,0.8,4.0,4.0,1.0,3.0,9.0,9.0,11.0,4.0,4.0,3.0,3.0,22.0,23.9,24.0,1.0,1.0,1.0,1.333,18.6,36.5,20.5,54.5,5.9,14.2,66.7,34.2,171.0,112.0,15.1,CLE,107,0,1,240.0,240.0,38.0,85.0,0.447,7.0,24.0,0.292,17.0,23.0,0.739,9.0,28.0,37.0,22.0,7.0,5.0,14.0,18.0,100.0,,,0.526,0.488,0.282,0.271,20.0,80.0,46.3,57.9,7.2,8.5,12.8,100.0,102.7,109.9,,,,11.0,21.0,1.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,6.0,8.0,12.0,2.0,3.0,4.0,4.0,24.0,15.9,16.0,1.064,1.5,1.0,2.0,24.6,35.6,27.7,78.5,4.4,7.3,50.0,38.5,191.0,118.0,25.1,PHI,100,1,2016,2015-11-02,True
27,240.0,240.0,38.0,85.0,0.447,7.0,24.0,0.292,17.0,23.0,0.739,9.0,28.0,37.0,22.0,7.0,5.0,14.0,18.0,100.0,,,0.526,0.488,0.282,0.271,20.0,80.0,46.3,57.9,7.2,8.5,12.8,100.0,102.7,109.9,,,,11.0,21.0,1.0,3.0,9.0,1.0,5.0,6.0,1.0,3.0,6.0,8.0,12.0,2.0,3.0,4.0,4.0,24.0,15.9,16.0,1.064,1.5,1.0,2.0,24.6,35.6,27.7,78.5,4.4,7.3,50.0,38.5,191.0,118.0,25.1,PHI,100,1,0,240.0,240.0,42.0,81.0,0.519,8.0,22.0,0.364,15.0,20.0,0.75,7.0,36.0,43.0,28.0,5.0,9.0,16.0,19.0,107.0,,,0.596,0.568,0.272,0.247,20.0,80.0,53.8,66.7,5.1,14.8,15.1,100.0,109.9,102.7,,,,9.0,19.0,0.8,4.0,5.0,0.8,4.0,4.0,1.0,3.0,9.0,9.0,11.0,4.0,4.0,3.0,3.0,22.0,23.9,24.0,1.0,1.0,1.0,1.333,18.6,36.5,20.5,54.5,5.9,14.2,66.7,34.2,171.0,112.0,15.1,CLE,107,0,2016,2015-11-02,False
28,240.0,240.0,44.0,90.0,0.489,14.0,30.0,0.467,3.0,8.0,0.375,4.0,29.0,33.0,26.0,5.0,0.0,13.0,19.0,105.0,,,0.561,0.567,0.333,0.089,9.1,70.7,38.8,59.1,5.0,0.0,12.2,100.0,106.0,131.2,,,,10.0,16.0,1.0,5.0,8.0,0.8,2.0,5.0,0.5,1.0,7.0,8.0,5.0,2.0,0.0,4.0,4.0,26.0,19.8,8.0,0.875,1.0,0.667,0.333,11.2,34.9,19.3,37.8,3.1,0.0,80.0,37.4,171.0,140.0,16.7,CHI,105,0,1,240.0,240.0,47.0,91.0,0.516,14.0,23.0,0.609,22.0,23.0,0.957,12.0,40.0,52.0,26.0,6.0,4.0,10.0,11.0,130.0,,,0.643,0.593,0.253,0.253,29.3,90.9,61.2,55.3,6.1,6.7,9.0,100.0,131.2,106.0,,,,9.0,12.0,0.9,3.0,3.0,1.0,9.0,9.0,1.0,3.0,8.0,10.0,5.0,2.0,2.0,2.0,3.0,20.0,20.5,24.0,1.083,1.083,0.667,1.0,49.2,34.9,23.7,27.8,4.6,6.1,25.0,41.3,176.0,113.0,16.8,CHO,130,1,2016,2015-11-03,False
29,240.0,240.0,47.0,91.0,0.516,14.0,23.0,0.609,22.0,23.0,0.957,12.0,40.0,52.0,26.0,6.0,4.0,10.0,11.0,130.0,,,0.643,0.593,0.253,0.253,29.3,90.9,61.2,55.3,6.1,6.7,9.0,100.0,131.2,106.0,,,,9.0,12.0,0.9,3.0,3.0,1.0,9.0,9.0,1.0,3.0,8.0,10.0,5.0,2.0,2.0,2.0,3.0,20.0,20.5,24.0,1.083,1.083,0.667,1.0,49.2,34.9,23.7,27.8,4.6,6.1,25.0,41.3,176.0,113.0,16.8,CHO,130,1,0,240.0,240.0,44.0,90.0,0.489,14.0,30.0,0.467,3.0,8.0,0.375,4.0,29.0,33.0,26.0,5.0,0.0,13.0,19.0,105.0,,,0.561,0.567,0.333,0.089,9.1,70.7,38.8,59.1,5.0,0.0,12.2,100.0,106.0,131.2,,,,10.0,16.0,1.0,5.0,8.0,0.8,2.0,5.0,0.5,1.0,7.0,8.0,5.0,2.0,0.0,4.0,4.0,26.0,19.8,8.0,0.875,1.0,0.667,0.333,11.2,34.9,19.3,37.8,3.1,0.0,80.0,37.4,171.0,140.0,16.7,CHI,105,0,2016,2015-11-03,True
30,240.0,240.0,38.0,88.0,0.432,7.0,23.0,0.304,11.0,12.0,0.917,12.0,30.0,42.0,21.0,15.0,5.0,16.0,19.0,94.0,,,0.504,0.472,0.261,0.136,27.9,61.2,45.7,55.3,16.0,7.8,14.6,100.0,100.2,87.4,,,,9.0,17.0,0.75,2.0,7.0,0.4,5.0,6.0,1.0,4.0,7.0,9.0,6.0,4.0,3.0,4.0,4.0,23.0,17.2,16.0,0.75,0.75,0.556,0.429,19.1,25.3,14.3,25.3,5.7,14.5,100.0,31.5,149.0,102.0,11.8,IND,94,0,1,240.0,240.0,33.0,86.0,0.384,5.0,22.0,0.227,11.0,17.0,0.647,19.0,31.0,50.0,14.0,8.0,5.0,23.0,21.0,82.0,,,0.439,0.413,0.256,0.198,38.8,72.1,54.3,42.4,8.5,7.7,19.7,100.0,87.4,100.2,,,,12.0,20.0,1.0,2.0,6.0,0.5,4.0,5.0,1.0,11.0,18.0,29.0,6.0,3.0,2.0,6.0,4.0,25.0,29.1,8.0,0.699,1.0,1.0,2.0,24.9,46.5,35.0,38.5,3.6,11.1,75.0,32.3,123.0,111.0,12.2,DET,82,1,2016,2015-11-03,True
31,240.0,240.0,33.0,86.0,0.384,5.0,22.0,0.227,11.0,17.0,0.647,19.0,31.0,50.0,14.0,8.0,5.0,23.0,21.0,82.0,,,0.439,0.413,0.256,0.198,38.8,72.1,54.3,42.4,8.5,7.7,19.7,100.0,87.4,100.2,,,,12.0,20.0,1.0,2.0,6.0,0.5,4.0,5.0,1.0,11.0,18.0,29.0,6.0,3.0,2.0,6.0,4.0,25.0,29.1,8.0,0.699,1.0,1.0,2.0,24.9,46.5,35.0,38.5,3.6,11.1,75.0,32.3,123.0,111.0,12.2,DET,82,1,0,240.0,240.0,38.0,88.0,0.432,7.0,23.0,0.304,11.0,12.0,0.917,12.0,30.0,42.0,21.0,15.0,5.0,16.0,19.0,94.0,,,0.504,0.472,0.261,0.136,27.9,61.2,45.7,55.3,16.0,7.8,14.6,100.0,100.2,87.4,,,,9.0,17.0,0.75,2.0,7.0,0.4,5.0,6.0,1.0,4.0,7.0,9.0,6.0,4.0,3.0,4.0,4.0,23.0,17.2,16.0,0.75,0.75,0.556,0.429,19.1,25.3,14.3,25.3,5.7,14.5,100.0,31.5,149.0,102.0,11.8,IND,94,0,2016,2015-11-03,False
32,240.0,240.0,37.0,90.0,0.411,7.0,21.0,0.333,17.0,22.0,0.773,16.0,35.0,51.0,25.0,10.0,1.0,16.0,14.0,98.0,,,0.492,0.45,0.233,0.244,30.8,72.9,51.0,67.6,10.3,1.7,13.8,100.0,100.6,94.4,,,,9.0,18.0,0.5,2.0,6.0,1.0,6.0,8.0,1.0,7.0,6.0,13.0,9.0,3.0,1.0,4.0,3.0,26.0,22.3,20.0,0.625,0.625,0.714,0.667,19.2,24.4,18.5,51.4,4.2,2.3,36.8,29.3,135.0,105.0,12.1,ATL,98,0,1,240.0,240.0,38.0,86.0,0.442,5.0,28.0,0.179,11.0,16.0,0.688,13.0,36.0,49.0,13.0,10.0,9.0,19.0,21.0,92.0,,,0.494,0.471,0.326,0.186,27.1,69.2,49.0,34.2,10.3,13.0,17.0,100.0,94.4,100.6,,,,11.0,15.0,1.0,3.0,6.0,0.6,4.0,6.0,1.0,5.0,12.0,14.0,3.0,3.0,4.0,4.0,5.0,23.0,24.6,8.0,0.893,1.0,1.0,2.0,16.1,28.2,21.7,22.2,4.8,9.0,51.5,34.5,143.0,112.0,15.0,MIA,92,1,2016,2015-11-03,True
33,240.0,240.0,38.0,86.0,0.442,5.0,28.0,0.179,11.0,16.0,0.688,13.0,36.0,49.0,13.0,10.0,9.0,19.0,21.0,92.0,,,0.494,0.471,0.326,0.186,27.1,69.2,49.0,34.2,10.3,13.0,17.0,100.0,94.4,100.6,,,,11.0,15.0,1.0,3.0,6.0,0.6,4.0,6.0,1.0,5.0,12.0,14.0,3.0,3.0,4.0,4.0,5.0,23.0,24.6,8.0,0.893,1.0,1.0,2.0,16.1,28.2,21.7,22.2,4.8,9.0,51.5,34.5,143.0,112.0,15.0,MIA,92,1,0,240.0,240.0,37.0,90.0,0.411,7.0,21.0,0.333,17.0,22.0,0.773,16.0,35.0,51.0,25.0,10.0,1.0,16.0,14.0,98.0,,,0.492,0.45,0.233,0.244,30.8,72.9,51.0,67.6,10.3,1.7,13.8,100.0,100.6,94.4,,,,9.0,18.0,0.5,2.0,6.0,1.0,6.0,8.0,1.0,7.0,6.0,13.0,9.0,3.0,1.0,4.0,3.0,26.0,22.3,20.0,0.625,0.625,0.714,0.667,19.2,24.4,18.5,51.4,4.2,2.3,36.8,29.3,135.0,105.0,12.1,ATL,98,0,2016,2015-11-03,False
34,240.0,240.0,42.0,90.0,0.467,7.0,18.0,0.389,12.0,12.0,1.0,10.0,45.0,55.0,24.0,5.0,3.0,18.0,18.0,103.0,,,0.541,0.506,0.2,0.133,21.7,81.8,54.5,57.1,4.9,5.6,15.9,100.0,100.8,92.0,,,,12.0,21.0,1.0,4.0,9.0,1.0,3.0,3.0,1.0,4.0,9.0,13.0,10.0,2.0,1.0,5.0,4.0,30.0,24.3,12.0,1.078,1.0,0.5,3.0,14.2,39.1,21.3,45.9,2.2,7.3,60.0,30.0,159.0,101.0,10.7,ORL,103,0,1,240.0,240.0,32.0,90.0,0.356,12.0,36.0,0.333,18.0,25.0,0.72,10.0,36.0,46.0,23.0,12.0,9.0,14.0,14.0,94.0,,,0.465,0.422,0.4,0.278,18.2,78.3,45.5,71.9,11.7,12.5,12.2,100.0,92.0,100.8,,,,8.0,19.0,0.667,4.0,12.0,1.0,8.0,10.0,1.0,2.0,8.0,9.0,7.0,3.0,5.0,4.0,5.0,21.0,11.5,8.0,0.699,0.667,0.75,0.833,17.5,29.6,14.6,69.5,5.3,9.2,25.0,33.2,126.0,112.0,5.1,NOP,94,1,2016,2015-11-03,True
35,240.0,240.0,32.0,90.0,0.356,12.0,36.0,0.333,18.0,25.0,0.72,10.0,36.0,46.0,23.0,12.0,9.0,14.0,14.0,94.0,,,0.465,0.422,0.4,0.278,18.2,78.3,45.5,71.9,11.7,12.5,12.2,100.0,92.0,100.8,,,,8.0,19.0,0.667,4.0,12.0,1.0,8.0,10.0,1.0,2.0,8.0,9.0,7.0,3.0,5.0,4.0,5.0,21.0,11.5,8.0,0.699,0.667,0.75,0.833,17.5,29.6,14.6,69.5,5.3,9.2,25.0,33.2,126.0,112.0,5.1,NOP,94,1,0,240.0,240.0,42.0,90.0,0.467,7.0,18.0,0.389,12.0,12.0,1.0,10.0,45.0,55.0,24.0,5.0,3.0,18.0,18.0,103.0,,,0.541,0.506,0.2,0.133,21.7,81.8,54.5,57.1,4.9,5.6,15.9,100.0,100.8,92.0,,,,12.0,21.0,1.0,4.0,9.0,1.0,3.0,3.0,1.0,4.0,9.0,13.0,10.0,2.0,1.0,5.0,4.0,30.0,24.3,12.0,1.078,1.0,0.5,3.0,14.2,39.1,21.3,45.9,2.2,7.3,60.0,30.0,159.0,101.0,10.7,ORL,103,0,2016,2015-11-03,False
36,240.0,240.0,33.0,75.0,0.44,10.0,28.0,0.357,15.0,22.0,0.682,4.0,35.0,39.0,20.0,9.0,3.0,16.0,13.0,91.0,,,0.537,0.507,0.373,0.293,10.0,85.4,48.1,60.6,9.3,4.2,15.9,100.0,94.1,97.2,,,,9.0,18.0,0.667,4.0,9.0,0.5,5.0,9.0,0.833,1.0,14.0,14.0,7.0,4.0,3.0,4.0,3.0,26.0,18.1,8.0,0.75,0.75,1.0,0.857,10.2,46.9,23.7,33.7,5.3,5.8,33.3,30.5,125.0,105.0,4.4,PHO,91,0,1,240.0,240.0,41.0,84.0,0.488,4.0,13.0,0.308,8.0,12.0,0.667,6.0,36.0,42.0,23.0,10.0,4.0,16.0,19.0,94.0,,,0.526,0.512,0.155,0.143,14.6,90.0,51.9,56.1,10.3,8.5,15.2,100.0,97.2,94.1,,,,10.0,20.0,0.8,1.0,4.0,0.5,3.0,5.0,1.0,2.0,7.0,9.0,8.0,3.0,2.0,4.0,5.0,23.0,15.3,13.0,0.8,0.8,0.5,0.286,21.1,46.3,23.4,38.3,5.1,18.4,33.3,30.2,139.0,103.0,9.7,BRK,94,1,2016,2015-12-01,False
37,240.0,240.0,41.0,84.0,0.488,4.0,13.0,0.308,8.0,12.0,0.667,6.0,36.0,42.0,23.0,10.0,4.0,16.0,19.0,94.0,,,0.526,0.512,0.155,0.143,14.6,90.0,51.9,56.1,10.3,8.5,15.2,100.0,97.2,94.1,,,,10.0,20.0,0.8,1.0,4.0,0.5,3.0,5.0,1.0,2.0,7.0,9.0,8.0,3.0,2.0,4.0,5.0,23.0,15.3,13.0,0.8,0.8,0.5,0.286,21.1,46.3,23.4,38.3,5.1,18.4,33.3,30.2,139.0,103.0,9.7,BRK,94,1,0,240.0,240.0,33.0,75.0,0.44,10.0,28.0,0.357,15.0,22.0,0.682,4.0,35.0,39.0,20.0,9.0,3.0,16.0,13.0,91.0,,,0.537,0.507,0.373,0.293,10.0,85.4,48.1,60.6,9.3,4.2,15.9,100.0,94.1,97.2,,,,9.0,18.0,0.667,4.0,9.0,0.5,5.0,9.0,0.833,1.0,14.0,14.0,7.0,4.0,3.0,4.0,3.0,26.0,18.1,8.0,0.75,0.75,1.0,0.857,10.2,46.9,23.7,33.7,5.3,5.8,33.3,30.5,125.0,105.0,4.4,PHO,91,0,2016,2015-12-01,True
38,240.0,240.0,39.0,83.0,0.47,7.0,28.0,0.25,12.0,16.0,0.75,2.0,37.0,39.0,23.0,7.0,5.0,13.0,23.0,97.0,,,0.539,0.512,0.337,0.193,5.1,78.7,45.3,59.0,7.0,9.4,12.6,100.0,97.7,85.6,,,,14.0,24.0,0.714,3.0,10.0,0.6,5.0,7.0,1.0,1.0,11.0,11.0,10.0,5.0,4.0,5.0,5.0,35.0,30.4,20.0,0.857,0.857,0.571,0.667,4.5,34.3,18.8,51.9,6.0,11.1,22.2,35.9,125.0,98.0,18.1,WAS,97,0,1,240.0,240.0,28.0,83.0,0.337,9.0,30.0,0.3,20.0,23.0,0.87,10.0,37.0,47.0,15.0,8.0,3.0,19.0,18.0,85.0,,,0.456,0.392,0.361,0.277,21.3,94.9,54.7,53.6,8.1,5.5,16.9,100.0,85.6,97.7,,,,8.0,20.0,0.556,3.0,11.0,1.0,8.0,8.0,1.0,4.0,9.0,13.0,4.0,2.0,1.0,9.0,4.0,24.0,13.5,8.0,0.759,0.722,1.0,0.667,11.5,36.1,22.5,35.7,3.6,3.2,57.1,37.6,153.0,104.0,13.4,CLE,85,1,2016,2015-12-01,True
39,240.0,240.0,28.0,83.0,0.337,9.0,30.0,0.3,20.0,23.0,0.87,10.0,37.0,47.0,15.0,8.0,3.0,19.0,18.0,85.0,,,0.456,0.392,0.361,0.277,21.3,94.9,54.7,53.6,8.1,5.5,16.9,100.0,85.6,97.7,,,,8.0,20.0,0.556,3.0,11.0,1.0,8.0,8.0,1.0,4.0,9.0,13.0,4.0,2.0,1.0,9.0,4.0,24.0,13.5,8.0,0.759,0.722,1.0,0.667,11.5,36.1,22.5,35.7,3.6,3.2,57.1,37.6,153.0,104.0,13.4,CLE,85,1,0,240.0,240.0,39.0,83.0,0.47,7.0,28.0,0.25,12.0,16.0,0.75,2.0,37.0,39.0,23.0,7.0,5.0,13.0,23.0,97.0,,,0.539,0.512,0.337,0.193,5.1,78.7,45.3,59.0,7.0,9.4,12.6,100.0,97.7,85.6,,,,14.0,24.0,0.714,3.0,10.0,0.6,5.0,7.0,1.0,1.0,11.0,11.0,10.0,5.0,4.0,5.0,5.0,35.0,30.4,20.0,0.857,0.857,0.571,0.667,4.5,34.3,18.8,51.9,6.0,11.1,22.2,35.9,125.0,98.0,18.1,WAS,97,0,2016,2015-12-01,False
40,240.0,240.0,38.0,86.0,0.442,5.0,17.0,0.294,15.0,20.0,0.75,11.0,33.0,44.0,19.0,7.0,5.0,13.0,30.0,96.0,,,0.506,0.471,0.198,0.233,24.4,73.3,48.9,50.0,7.4,8.6,12.1,100.0,102.2,99.0,,,,9.0,19.0,1.0,2.0,5.0,0.5,3.0,4.0,1.0,4.0,8.0,12.0,5.0,3.0,2.0,4.0,5.0,18.0,13.0,10.0,1.064,1.0,0.5,2.0,11.4,31.7,17.1,23.8,5.6,12.4,33.3,27.4,224.0,110.0,11.5,ORL,96,0,1,240.0,240.0,29.0,77.0,0.377,4.0,19.0,0.211,31.0,38.0,0.816,12.0,34.0,46.0,14.0,7.0,11.0,15.0,20.0,93.0,,,0.496,0.403,0.247,0.494,26.7,75.6,51.1,48.3,7.4,15.9,13.8,100.0,99.0,102.2,,,,9.0,15.0,0.667,2.0,5.0,1.0,8.0,11.0,1.0,3.0,6.0,8.0,5.0,3.0,3.0,2.0,3.0,27.0,19.4,10.0,0.751,0.667,0.6,0.8,13.2,31.3,20.9,35.2,5.8,10.2,29.1,29.5,134.0,113.0,6.8,MIN,93,1,2016,2015-12-01,True
41,240.0,240.0,29.0,77.0,0.377,4.0,19.0,0.211,31.0,38.0,0.816,12.0,34.0,46.0,14.0,7.0,11.0,15.0,20.0,93.0,,,0.496,0.403,0.247,0.494,26.7,75.6,51.1,48.3,7.4,15.9,13.8,100.0,99.0,102.2,,,,9.0,15.0,0.667,2.0,5.0,1.0,8.0,11.0,1.0,3.0,6.0,8.0,5.0,3.0,3.0,2.0,3.0,27.0,19.4,10.0,0.751,0.667,0.6,0.8,13.2,31.3,20.9,35.2,5.8,10.2,29.1,29.5,134.0,113.0,6.8,MIN,93,1,0,240.0,240.0,38.0,86.0,0.442,5.0,17.0,0.294,15.0,20.0,0.75,11.0,33.0,44.0,19.0,7.0,5.0,13.0,30.0,96.0,,,0.506,0.471,0.198,0.233,24.4,73.3,48.9,50.0,7.4,8.6,12.1,100.0,102.2,99.0,,,,9.0,19.0,1.0,2.0,5.0,0.5,3.0,4.0,1.0,4.0,8.0,12.0,5.0,3.0,2.0,4.0,5.0,18.0,13.0,10.0,1.064,1.0,0.5,2.0,11.4,31.7,17.1,23.8,5.6,12.4,33.3,27.4,224.0,110.0,11.5,ORL,96,0,2016,2015-12-01,False
